"","game_id","home_team","away_team","season_type","week","stadium","weather","roof","surface","play_id","yardline_100","game_seconds_remaining","drive","qtr","down","ydstogo","play_type","play_type_nfl","posteam","posteam_type","defteam","first_down","td_team","total_home_score","total_away_score","posteam_score","defteam_score","score_differential","desc","pass_attempt","complete_pass","incomplete_pass","pass_touchdown","interception","fumble_lost","fumbled_1_player_id","fumbled_1_player_name","receiving_yards","receiver","receiver_id","receiver_team","receiver_position","rush_attempt","run_location","run_gap","rushing_yards","rush_touchdown","rusher","rusher_id","rusher_team","rusher_position"
"237","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",1223,73,2358,11,2,1,10,"run","RUSH","SF","away","LA",1,NA,3,7,7,3,4,"(9:18) 30-J.Wilson left end to SF 37 for 10 yards (33-N.Scott).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",10,0,"J.Wilson","00-0034115","SF","RB"
"238","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",1244,63,2314,11,2,1,10,"run","RUSH","SF","away","LA",0,NA,3,7,7,3,4,"(8:34) (Shotgun) 31-R.Mostert right end to SF 39 for 2 yards (69-S.Joseph).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","end",2,0,"R.Mostert","00-0031687","SF","RB"
"239","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",1473,66,2060,13,2,2,1,"run","RUSH","SF","away","LA",1,NA,3,7,7,3,4,"(4:20) 31-R.Mostert left tackle to SF 44 for 10 yards (22-T.Hill).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",10,0,"R.Mostert","00-0031687","SF","RB"
"240","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",1614,74,1920,13,2,3,28,"run","RUSH","SF","away","LA",0,NA,3,7,7,3,4,"(2:00) (Shotgun) 28-J.McKinnon right tackle to SF 45 for 19 yards (20-J.Ramsey; 33-N.Scott).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","tackle",19,0,"J.McKinnon","00-0031376","SF","RB"
"241","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",2342,70,1692,19,3,2,10,"run","RUSH","SF","away","LA",0,NA,3,14,14,3,11,"(13:12) 31-R.Mostert left tackle to SF 30 for no gain (69-S.Joseph).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",0,0,"R.Mostert","00-0031687","SF","RB"
"242","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",2492,83,1506,21,3,1,10,"run","RUSH","SF","away","LA",0,NA,3,14,14,3,11,"(10:06) 30-J.Wilson up the middle to SF 22 for 5 yards (58-J.Hollins).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,5,0,"J.Wilson","00-0034115","SF","RB"
"243","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",2513,78,1462,21,3,2,5,"run","RUSH","SF","away","LA",0,NA,3,14,14,3,11,"(9:22) 30-J.Wilson up the middle to SF 26 for 4 yards (91-G.Gaines).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,4,0,"J.Wilson","00-0034115","SF","RB"
"244","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",2534,74,1426,21,3,3,1,"run","RUSH","SF","away","LA",1,NA,3,14,14,3,11,"(8:46) 30-J.Wilson right tackle to SF 30 for 4 yards (51-T.Reeder).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","tackle",4,0,"J.Wilson","00-0034115","SF","RB"
"245","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",2555,70,1385,21,3,1,10,"run","RUSH","SF","away","LA",0,NA,3,14,14,3,11,"(8:05) 31-R.Mostert left end to SF 26 for -4 yards (41-K.Young).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",-4,0,"R.Mostert","00-0031687","SF","RB"
"246","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",2614,48,1304,21,3,1,10,"run","RUSH","SF","away","LA",0,NA,3,14,14,3,11,"(6:44) (Shotgun) 31-R.Mostert left tackle to LA 47 for 1 yard (97-M.Fox).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",1,0,"R.Mostert","00-0031687","SF","RB"
"247","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",2691,40,1258,21,3,1,15,"run","RUSH","SF","away","LA",0,NA,3,14,14,3,11,"(5:58) 30-J.Wilson right tackle to LA 33 for 7 yards (43-J.Johnson III, 54-L.Floyd).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","tackle",7,0,"J.Wilson","00-0034115","SF","RB"
"248","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",2712,33,1218,21,3,2,8,"run","RUSH","SF","away","LA",0,NA,3,14,14,3,11,"(5:18) 30-J.Wilson up the middle to LA 28 for 5 yards (69-S.Joseph).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,5,0,"J.Wilson","00-0034115","SF","RB"
"249","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",3015,75,1058,23,3,1,10,"run","RUSH","SF","away","LA",0,"LA",12,17,17,6,11,"(2:38) 31-R.Mostert left tackle to SF 23 for -2 yards (99-A.Donald). FUMBLES (99-A.Donald), RECOVERED by LA-22-T.Hill at SF 20. 22-T.Hill for 20 yards, TOUCHDOWN.",0,0,0,0,0,1,"00-0031687","R.Mostert",NA,NA,NA,NA,NA,1,"left","tackle",-5,0,"R.Mostert","00-0031687","SF","RB"
"250","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",3132,84,975,24,3,3,19,"run","RUSH","SF","away","LA",0,NA,13,17,17,13,4,"(1:15) (Shotgun) 28-J.McKinnon left end to SF 16 for no gain (51-T.Reeder).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",0,0,"J.McKinnon","00-0031376","SF","RB"
"251","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",3340,45,777,26,4,1,10,"run","RUSH","SF","away","LA",0,NA,20,17,17,20,-3,"(12:57) (Shotgun) 30-J.Wilson left end to LA 45 for no gain (54-L.Floyd; 90-M.Brockers).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",0,0,"J.Wilson","00-0034115","SF","RB"
"252","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",3667,49,366,28,4,1,10,"run","RUSH","SF","away","LA",0,NA,20,17,17,20,-3,"(6:06) (Shotgun) 30-J.Wilson right end to LA 49 for no gain (99-A.Donald).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","end",0,0,"J.Wilson","00-0034115","SF","RB"
"253","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",3726,29,287,28,4,1,10,"run","RUSH","SF","away","LA",0,NA,20,17,17,20,-3,"(4:47) 31-R.Mostert left tackle to LA 28 for 1 yard (54-L.Floyd).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",1,0,"R.Mostert","00-0031687","SF","RB"
"254","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",3747,28,241,28,4,2,9,"run","RUSH","SF","away","LA",0,NA,20,17,17,20,-3,"(4:01) (Shotgun) 31-R.Mostert up the middle to LA 25 for 3 yards (32-J.Fuller; 69-S.Joseph).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,3,0,"R.Mostert","00-0031687","SF","RB"
"255","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",3962,80,130,30,4,1,10,"run","RUSH","SF","away","LA",0,NA,20,20,20,20,0,"(2:10) (Shotgun) 31-R.Mostert left tackle to SF 21 for 1 yard (90-M.Brockers; 51-T.Reeder).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",1,0,"R.Mostert","00-0031687","SF","RB"
"256","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",4100,41,45,30,4,2,3,"run","RUSH","SF","away","LA",0,NA,20,20,20,20,0,"(:45) (Shotgun) 28-J.McKinnon right tackle to LA 39 for 2 yards (51-T.Reeder).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","tackle",2,0,"J.McKinnon","00-0031376","SF","RB"
"257","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",4138,39,40,30,4,3,1,"run","RUSH","SF","away","LA",0,NA,20,20,20,20,0,"(:40) (Shotgun) 30-J.Wilson up the middle to LA 39 for no gain (54-L.Floyd; 43-J.Johnson III).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,0,0,"J.Wilson","00-0034115","SF","RB"
"258","2020_12_SF_LA","LA","SF","REG",12,"SoFi Stadium","Sunny Temp: 72° F, Humidity: 12%, Wind: W 3 mph","dome","matrixturf",4314,33,18,30,4,3,6,"run","RUSH","SF","away","LA",0,NA,20,20,20,20,0,"(:18) (Shotgun) 31-R.Mostert up the middle to LA 29 for 4 yards (43-J.Johnson III).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,4,0,"R.Mostert","00-0031687","SF","RB"
"259","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",475,93,3216,2,1,2,5,"run","RUSH","SF","home","BUF",0,NA,0,0,0,0,0,"(8:36) 31-R.Mostert up the middle to SF 5 for -2 yards (24-Ta.Johnson, 91-E.Oliver).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,-2,0,"R.Mostert","00-0031687","SF","RB"
"260","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",529,70,3171,2,1,1,10,"run","RUSH","SF","home","BUF",1,NA,0,0,0,0,0,"(7:51) (Shotgun) 31-R.Mostert up the middle to SF 46 for 16 yards (23-M.Hyde; 24-Ta.Johnson).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,16,0,"R.Mostert","00-0031687","SF","RB"
"261","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",550,54,3131,2,1,1,10,"run","RUSH","SF","home","BUF",0,NA,0,0,0,0,0,"(7:11) 31-R.Mostert up the middle to BUF 46 for 8 yards (39-L.Wallace).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,8,0,"R.Mostert","00-0031687","SF","RB"
"262","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",571,46,3091,2,1,2,2,"run","RUSH","SF","home","BUF",1,NA,0,0,0,0,0,"(6:31) 30-J.Wilson up the middle to BUF 42 for 4 yards (23-M.Hyde; 54-A.Klein).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,4,0,"J.Wilson","00-0034115","SF","RB"
"263","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",616,25,3003,2,1,1,10,"run","RUSH","SF","home","BUF",0,NA,0,0,0,0,0,"(5:03) 30-J.Wilson up the middle to BUF 21 for 4 yards (27-T.White, 23-M.Hyde).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,4,0,"J.Wilson","00-0034115","SF","RB"
"264","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",683,10,2909,2,1,1,10,"run","RUSH","SF","home","BUF",0,NA,0,0,0,0,0,"(3:29) 30-J.Wilson up the middle to BUF 2 for 8 yards (23-M.Hyde; 27-T.White).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,8,0,"J.Wilson","00-0034115","SF","RB"
"265","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",704,2,2865,2,1,2,2,"run","RUSH","SF","home","BUF",0,NA,0,0,0,0,0,"(2:45) 30-J.Wilson up the middle to BUF 1 for 1 yard (23-M.Hyde, 21-J.Poyer).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,1,0,"J.Wilson","00-0034115","SF","RB"
"266","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",772,1,2798,2,1,4,1,"run","RUSH","SF","home","BUF",0,NA,0,0,0,0,0,"(1:38) (Shotgun) 30-J.Wilson up the middle to BUF 1 for no gain (49-T.Edmunds, 94-V.Butler).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,0,0,"J.Wilson","00-0034115","SF","RB"
"267","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",827,3,2784,4,1,1,3,"run","RUSH","SF","home","BUF",0,NA,0,0,0,0,0,"(1:24) (Shotgun) 31-R.Mostert up the middle to BUF 3 for no gain (49-T.Edmunds; 99-H.Phillips).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,0,0,"R.Mostert","00-0031687","SF","RB"
"268","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",848,3,2764,4,1,2,3,"run","RUSH","SF","home","BUF",0,NA,0,0,0,0,0,"(1:04) (Shotgun) 31-R.Mostert up the middle to BUF 2 for 1 yard (21-J.Poyer, 23-M.Hyde).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,1,0,"R.Mostert","00-0031687","SF","RB"
"269","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",1224,65,2489,6,2,2,7,"run","RUSH","SF","home","BUF",0,NA,7,7,7,7,0,"(11:29) 31-R.Mostert left end to SF 37 for 2 yards (49-T.Edmunds).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",2,0,"R.Mostert","00-0031687","SF","RB"
"270","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",1695,75,1961,8,2,1,10,"run","RUSH","SF","home","BUF",1,NA,7,14,7,14,-7,"(2:41) 30-J.Wilson right tackle pushed ob at SF 37 for 12 yards (39-L.Wallace).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","tackle",12,0,"J.Wilson","00-0034115","SF","RB"
"271","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",1762,50,1918,8,2,1,10,"run","RUSH","SF","home","BUF",0,NA,7,14,7,14,-7,"(1:58) (Shotgun) 31-R.Mostert up the middle to BUF 47 for 3 yards (27-T.White).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,3,0,"R.Mostert","00-0031687","SF","RB"
"272","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",2167,63,1734,10,3,1,15,"run","RUSH","SF","home","BUF",1,NA,7,17,7,17,-10,"(13:54) (Shotgun) 30-J.Wilson up the middle pushed ob at BUF 45 for 18 yards (21-J.Poyer).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,18,0,"J.Wilson","00-0034115","SF","RB"
"273","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",2222,25,1664,10,3,1,10,"run","RUSH","SF","home","BUF",0,NA,7,17,7,17,-10,"(12:44) 26-T.Coleman right end to BUF 34 for -9 yards (92-D.Johnson).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","end",-9,0,"T.Coleman","00-0032058","SF","RB"
"274","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",2921,75,1089,14,3,1,10,"run","RUSH","SF","home","BUF",0,NA,10,27,10,27,-17,"(3:09) 31-R.Mostert right tackle to SF 29 for 4 yards (39-L.Wallace; 94-V.Butler).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","tackle",4,0,"R.Mostert","00-0031687","SF","RB"
"275","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",3482,29,516,16,4,2,1,"run","RUSH","SF","home","BUF",1,NA,17,34,17,34,-17,"(8:36) (No Huddle) 31-R.Mostert left end pushed ob at BUF 19 for 10 yards (23-M.Hyde).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",10,0,"R.Mostert","00-0031687","SF","RB"
"276","2020_13_BUF_SF","SF","BUF","REG",13,"State Farm Stadium","n/a Temp: Humidity: Wind:  mph","closed","grass",3537,1,468,16,4,1,1,"run","RUSH","SF","home","BUF",0,NA,17,34,17,34,-17,"(7:48) (No Huddle) 26-T.Coleman up the middle to BUF 3 for -2 yards (94-V.Butler).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,-2,0,"T.Coleman","00-0032058","SF","RB"
"277","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",80,66,3578,1,1,2,1,"run","RUSH","SF","home","WAS",1,NA,0,0,0,0,0,"(14:38) 31-R.Mostert up the middle to SF 36 for 2 yards (93-J.Allen).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,2,0,"R.Mostert","00-0031687","SF","RB"
"278","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",430,70,3353,3,1,2,4,"run","RUSH","SF","home","WAS",1,NA,0,0,0,0,0,"(10:53) 31-R.Mostert left end to SF 35 for 5 yards (55-C.Holcomb).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",5,0,"R.Mostert","00-0031687","SF","RB"
"279","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",451,65,3311,3,1,1,10,"run","RUSH","SF","home","WAS",0,NA,0,0,0,0,0,"(10:11) 30-J.Wilson right tackle to SF 38 for 3 yards (31-K.Curl).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","tackle",3,0,"J.Wilson","00-0034115","SF","RB"
"280","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",723,57,3010,5,1,1,10,"run","RUSH","SF","home","WAS",0,NA,0,0,0,0,0,"(5:10) 31-R.Mostert left tackle to WAS 48 for 9 yards (55-C.Holcomb, 29-K.Fuller).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",9,0,"R.Mostert","00-0031687","SF","RB"
"281","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",768,31,2921,5,1,1,10,"run","RUSH","SF","home","WAS",0,NA,0,0,0,0,0,"(3:41) 31-R.Mostert right end to WAS 22 for 9 yards (94-D.Payne; 22-D.Everett).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","end",9,0,"R.Mostert","00-0031687","SF","RB"
"282","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",789,22,2877,5,1,2,1,"run","RUSH","SF","home","WAS",1,NA,0,0,0,0,0,"(2:57) 31-R.Mostert right tackle to WAS 18 for 4 yards (91-R.Kerrigan; 94-D.Payne).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","tackle",4,0,"R.Mostert","00-0031687","SF","RB"
"283","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",832,13,2826,5,1,1,5,"run","RUSH","SF","home","WAS",1,NA,0,0,0,0,0,"(2:06) 30-J.Wilson left end to WAS 2 for 11 yards (55-C.Holcomb; 29-K.Fuller).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",11,0,"J.Wilson","00-0034115","SF","RB"
"284","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",865,2,2788,5,1,1,2,"run","RUSH","SF","home","WAS",0,NA,0,0,0,0,0,"(1:28) (Shotgun) 30-J.Wilson up the middle to WAS 1 for 1 yard (99-C.Young; 55-C.Holcomb).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,1,0,"J.Wilson","00-0034115","SF","RB"
"285","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",886,1,2750,5,1,2,1,"run","RUSH","SF","home","WAS",1,"SF",6,0,0,0,0,"(:50) 30-J.Wilson up the middle for 1 yard, TOUCHDOWN.",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,1,1,"J.Wilson","00-0034115","SF","RB"
"286","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",1071,80,2700,7,2,1,10,"run","RUSH","SF","home","WAS",0,NA,7,0,7,0,7,"(15:00) 31-R.Mostert left end to SF 26 for 6 yards (53-J.Bostic).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",6,0,"R.Mostert","00-0031687","SF","RB"
"287","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",1171,56,2647,7,2,2,10,"run","RUSH","SF","home","WAS",0,NA,7,0,7,0,7,"(14:07) (Shotgun) 30-J.Wilson up the middle to SF 45 for 1 yard (90-M.Sweat).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,1,0,"J.Wilson","00-0034115","SF","RB"
"288","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",1442,82,2411,9,2,3,24,"run","RUSH","SF","home","WAS",0,NA,7,0,7,0,7,"(10:11) (Shotgun) 30-J.Wilson up the middle to SF 18 for no gain (90-M.Sweat).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,0,0,"J.Wilson","00-0034115","SF","RB"
"289","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",1692,75,2145,11,2,1,10,"run","RUSH","SF","home","WAS",0,NA,7,3,7,3,4,"(5:45) 30-J.Wilson up the middle to SF 31 for 6 yards (31-K.Curl).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,6,0,"J.Wilson","00-0034115","SF","RB"
"290","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",1713,69,2109,11,2,2,4,"run","RUSH","SF","home","WAS",0,NA,7,3,7,3,4,"(5:09) (Shotgun) 30-J.Wilson right tackle to SF 29 for -2 yards (99-C.Young). FUMBLES (99-C.Young), RECOVERED by WAS-94-D.Payne at SF 26.",0,0,0,0,0,1,"00-0034115","J.Wilson",NA,NA,NA,NA,NA,1,"right","tackle",-5,0,"J.Wilson","00-0034115","SF","RB"
"291","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",1911,75,1986,13,2,1,10,"run","RUSH","SF","home","WAS",0,NA,7,6,7,6,1,"(3:06) 31-R.Mostert left tackle to SF 27 for 2 yards (93-J.Allen).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",2,0,"R.Mostert","00-0031687","SF","RB"
"292","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",2767,75,1505,19,3,1,10,"run","RUSH","SF","home","WAS",0,NA,7,16,7,16,-9,"(10:05) (Shotgun) 31-R.Mostert up the middle to SF 23 for -2 yards (90-M.Sweat).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,-2,0,"R.Mostert","00-0031687","SF","RB"
"293","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",3101,92,1185,21,3,1,10,"run","RUSH","SF","home","WAS",0,NA,7,16,7,16,-9,"(4:45) 31-R.Mostert up the middle to SF 14 for 6 yards (53-J.Bostic).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,6,0,"R.Mostert","00-0031687","SF","RB"
"294","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",3192,58,1095,21,3,2,10,"run","RUSH","SF","home","WAS",0,NA,7,16,7,16,-9,"(3:15) 30-J.Wilson left end to SF 46 for 4 yards (55-C.Holcomb; 53-J.Bostic). WAS-54-K.Pierre-Louis was injured during the play.",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",4,0,"J.Wilson","00-0034115","SF","RB"
